legId                            ,searchDate ,totalFare
0370e223fca6208354b7aef4d800bafa ,2022-04-19 ,   458.6
0370e223fca6208354b7aef4d800bafa ,2022-04-20 ,   538.6
0370e223fca6208354b7aef4d800bafa ,2022-04-21 ,   538.6
0370e223fca6208354b7aef4d800bafa ,2022-04-22 ,   538.6
0370e223fca6208354b7aef4d800bafa ,2022-04-23 ,   538.6
0370e223fca6208354b7aef4d800bafa ,2022-04-25 ,   538.6
0370e223fca6208354b7aef4d800bafa ,2022-04-26 ,   558.6
0370e223fca6208354b7aef4d800bafa ,2022-04-27 ,   558.6
0370e223fca6208354b7aef4d800bafa ,2022-04-28 ,   558.6
0370e223fca6208354b7aef4d800bafa ,2022-04-29 ,   558.6
0370e223fca6208354b7aef4d800bafa ,2022-04-30 ,   558.6
0370e223fca6208354b7aef4d800bafa ,2022-05-01 ,   508.6
0370e223fca6208354b7aef4d800bafa ,2022-05-02 ,   508.6
0370e223fca6208354b7aef4d800bafa ,2022-05-03 ,   508.6
0370e223fca6208354b7aef4d800bafa ,2022-05-04 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-05 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-06 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-07 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-08 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-09 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-10 ,   998.6
0370e223fca6208354b7aef4d800bafa ,2022-05-12 ,   678.6
0370e223fca6208354b7aef4d800bafa ,2022-05-13 ,   678.6
0370e223fca6208354b7aef4d800bafa ,2022-05-14 ,   678.6
0370e223fca6208354b7aef4d800bafa ,2022-05-18 ,   568.6
0370e223fca6208354b7aef4d800bafa ,2022-05-19 ,   508.6
0370e223fca6208354b7aef4d800bafa ,2022-05-20 ,   648.6
0370e223fca6208354b7aef4d800bafa ,2022-05-21 ,   648.6
0370e223fca6208354b7aef4d800bafa ,2022-05-22 ,   648.6
0370e223fca6208354b7aef4d800bafa ,2022-05-23 ,   648.6
0370e223fca6208354b7aef4d800bafa ,2022-05-24 ,   648.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-17 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-18 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-19 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-20 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-21 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-22 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-23 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-25 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-26 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-27 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-28 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-29 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-04-30 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-01 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-02 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-03 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-04 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-05 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-06 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-07 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-08 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-09 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-10 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-12 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-13 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-14 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-18 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-19 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-20 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-21 ,   998.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-22 ,   678.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-23 ,   678.6
c9169fe0fe2d509812a7c9a8447b825c ,2022-05-24 ,   678.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-17 ,   323.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-18 ,   323.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-19 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-20 ,   323.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-21 ,  1185.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-22 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-23 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-25 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-26 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-27 ,   318.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-28 ,   318.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-29 ,   318.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-04-30 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-01 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-02 ,   378.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-03 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-04 ,   558.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-05 ,   558.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-06 ,   558.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-07 ,   558.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-08 ,   558.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-09 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-10 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-12 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-13 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-14 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-18 ,   458.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-19 ,   568.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-20 ,   568.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-21 ,   648.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-22 ,   648.6
6684520e7126c55e4e1c24b90c9eb56d ,2022-05-25 ,   648.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-17 ,   538.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-18 ,   538.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-19 ,   668.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-20 ,   668.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-21 ,   668.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-22 ,   668.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-23 ,   668.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-25 ,   668.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-26 ,   678.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-27 ,   678.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-28 ,   568.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-29 ,   678.6
d154320461926fc3bfb6459fc81f2c81 ,2022-04-30 ,   678.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-01 ,   558.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-02 ,   678.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-03 ,   558.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-04 ,   678.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-05 ,   558.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-06 ,   508.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-07 ,   558.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-08 ,   558.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-09 ,   508.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-12 ,   498.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-13 ,   498.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-14 ,   498.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-18 ,   458.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-19 ,   508.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-20 ,   508.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-21 ,   458.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-22 ,   458.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-23 ,   648.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-24 ,   648.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-25 ,   648.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-26 ,   648.6
d154320461926fc3bfb6459fc81f2c81 ,2022-05-27 ,   998.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-17 ,   668.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-18 ,   668.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-19 ,   998.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-20 ,   998.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-21 ,   998.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-22 ,   998.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-23 ,   668.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-25 ,   668.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-26 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-27 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-28 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-29 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-04-30 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-01 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-02 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-03 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-04 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-05 ,   678.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-06 ,   558.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-07 ,   558.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-08 ,   558.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-09 ,   558.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-12 ,   498.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-13 ,   498.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-14 ,   498.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-18 ,   458.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-19 ,   458.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-20 ,   458.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-21 ,   458.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-22 ,   458.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-23 ,   648.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-24 ,   648.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-25 ,   648.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-26 ,   648.6
8a9a8541516f3e616b1cc19d315711bf ,2022-05-27 ,   648.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-17 ,   538.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-18 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-19 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-20 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-21 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-22 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-23 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-25 ,   668.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-26 ,   678.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-27 ,   678.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-28 ,   678.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-29 ,   678.6
4de85fae49b3152e4c9b2d6243461355 ,2022-04-30 ,   558.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-01 ,   678.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-02 ,   558.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-03 ,   558.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-04 ,   558.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-05 ,   508.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-06 ,   448.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-07 ,   378.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-08 ,   448.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-09 ,   458.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-12 ,   458.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-13 ,   458.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-14 ,   458.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-18 ,   498.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-19 ,   508.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-20 ,   508.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-21 ,   548.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-22 ,   548.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-23 ,   508.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-24 ,   648.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-25 ,   648.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-26 ,   648.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-27 ,   648.6
4de85fae49b3152e4c9b2d6243461355 ,2022-05-28 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-17 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-18 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-19 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-20 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-21 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-22 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-23 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-25 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-26 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-27 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-28 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-29 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-04-30 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-01 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-02 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-03 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-04 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-05 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-06 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-07 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-08 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-09 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-12 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-13 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-14 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-18 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-19 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-20 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-21 ,   678.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-22 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-23 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-24 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-25 ,   998.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-26 ,   798.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-27 ,   648.6
e2fc8b481027dc65c640f0d71cb937a8 ,2022-05-28 ,   648.6
0777371878006b256cfc3d00e1da0907 ,2022-04-17 ,   458.6
0777371878006b256cfc3d00e1da0907 ,2022-04-18 ,   538.6
0777371878006b256cfc3d00e1da0907 ,2022-04-19 ,   538.6
0777371878006b256cfc3d00e1da0907 ,2022-04-21 ,   538.6
0777371878006b256cfc3d00e1da0907 ,2022-04-22 ,   538.6
0777371878006b256cfc3d00e1da0907 ,2022-04-23 ,   538.6
0777371878006b256cfc3d00e1da0907 ,2022-04-25 ,   538.6
0777371878006b256cfc3d00e1da0907 ,2022-04-27 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-04-28 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-04-29 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-04-30 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-01 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-02 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-03 ,   558.6
0777371878006b256cfc3d00e1da0907 ,2022-05-04 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-05 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-06 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-07 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-08 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-09 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-12 ,   568.6
0777371878006b256cfc3d00e1da0907 ,2022-05-13 ,   568.6
0777371878006b256cfc3d00e1da0907 ,2022-05-14 ,   498.6
0777371878006b256cfc3d00e1da0907 ,2022-05-18 ,   568.6
0777371878006b256cfc3d00e1da0907 ,2022-05-19 ,   568.6
0777371878006b256cfc3d00e1da0907 ,2022-05-20 ,   508.6
0777371878006b256cfc3d00e1da0907 ,2022-05-21 ,   568.6
0777371878006b256cfc3d00e1da0907 ,2022-05-22 ,   998.6
0777371878006b256cfc3d00e1da0907 ,2022-05-23 ,   998.6
0777371878006b256cfc3d00e1da0907 ,2022-05-24 ,   678.6
0777371878006b256cfc3d00e1da0907 ,2022-05-25 ,   998.6
0777371878006b256cfc3d00e1da0907 ,2022-05-26 ,   798.6
0777371878006b256cfc3d00e1da0907 ,2022-05-27 ,   798.6
0777371878006b256cfc3d00e1da0907 ,2022-05-28 ,   798.6
0777371878006b256cfc3d00e1da0907 ,2022-05-29 ,   798.6
0777371878006b256cfc3d00e1da0907 ,2022-05-30 ,   998.6
014bea87b7049b590444e9ade5712593 ,2022-04-17 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-18 ,   408.6
014bea87b7049b590444e9ade5712593 ,2022-04-19 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-21 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-22 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-23 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-25 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-27 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-04-28 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-04-29 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-04-30 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-05-01 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-05-02 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-05-03 ,   318.6
014bea87b7049b590444e9ade5712593 ,2022-05-05 ,   318.6
014bea87b7049b590444e9ade5712593 ,2022-05-06 ,   278.6
014bea87b7049b590444e9ade5712593 ,2022-05-07 ,   278.6
014bea87b7049b590444e9ade5712593 ,2022-05-08 ,   278.6
014bea87b7049b590444e9ade5712593 ,2022-05-09 ,   278.6
014bea87b7049b590444e9ade5712593 ,2022-05-12 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-05-13 ,   418.6
014bea87b7049b590444e9ade5712593 ,2022-05-14 ,   478.6
014bea87b7049b590444e9ade5712593 ,2022-05-18 ,   448.6
014bea87b7049b590444e9ade5712593 ,2022-05-19 ,   448.6
014bea87b7049b590444e9ade5712593 ,2022-05-20 ,   448.6
014bea87b7049b590444e9ade5712593 ,2022-05-21 ,   448.6
014bea87b7049b590444e9ade5712593 ,2022-05-22 ,   448.6
014bea87b7049b590444e9ade5712593 ,2022-05-23 ,   448.6
014bea87b7049b590444e9ade5712593 ,2022-05-24 ,   558.6
014bea87b7049b590444e9ade5712593 ,2022-05-25 ,   498.6
014bea87b7049b590444e9ade5712593 ,2022-05-26 ,   678.6
014bea87b7049b590444e9ade5712593 ,2022-05-27 ,   698.6
014bea87b7049b590444e9ade5712593 ,2022-05-28 ,   998.6
014bea87b7049b590444e9ade5712593 ,2022-05-29 ,   698.6
014bea87b7049b590444e9ade5712593 ,2022-05-30 ,   698.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-17 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-18 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-19 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-21 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-22 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-23 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-25 ,   538.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-27 ,   568.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-28 ,   568.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-29 ,   558.6
24b205eae6e0197d5ebf0208f9681204 ,2022-04-30 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-01 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-02 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-03 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-04 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-05 ,   558.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-06 ,   558.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-07 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-08 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-09 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-12 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-13 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-14 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-18 ,   648.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-19 ,   568.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-20 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-21 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-22 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-23 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-24 ,   678.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-25 ,   738.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-26 ,   798.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-27 ,   798.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-28 ,   798.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-29 ,   648.6
24b205eae6e0197d5ebf0208f9681204 ,2022-05-30 ,   998.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-17 ,   538.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-18 ,   538.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-19 ,   538.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-21 ,   538.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-22 ,   668.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-23 ,   668.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-25 ,   668.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-27 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-28 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-29 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-04-30 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-01 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-02 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-03 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-04 ,   678.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-05 ,   558.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-06 ,   558.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-07 ,   558.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-08 ,   558.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-09 ,   558.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-12 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-13 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-14 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-18 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-19 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-20 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-21 ,   568.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-22 ,   998.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-23 ,   998.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-24 ,   998.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-25 ,   998.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-26 ,   798.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-27 ,   798.6
21551b099990ba97c0e979d5cb0c3e0b ,2022-05-28 ,   798.6
